config_id,l1_ratio,alpha,rmse_train_mean,mae_train_mean,r2_train_mean,bias_train_mean,rmse_mean,mae_mean,r2_mean,bias_mean,combo_score
32,0.1,1.4251026703029993e-05,4157.770482054757,2647.215449561616,0.8176570276859463,-3.6759789183494104e-13,4183.275491744907,2653.545132731161,0.8153551002590134,-0.055827798541818296,3418.4103122380343
2,0.7000000000000001,4.124626382901348e-05,4157.77046983189,2647.215845643458,0.8176570287584859,-7.909266817562369e-13,4183.275774134259,2653.5457768283695,0.8153550756707925,-0.055806665983817005,3418.4107754813144
37,0.5,2.0309176209047348e-05,4157.770408237403,2647.217908131932,0.8176570341632123,-8.699020412572654e-13,4183.27732108703,2653.5491833444908,0.8153549409994121,-0.05571204323611045,3418.4132522157606
24,0.7000000000000001,2.8942661247167517e-05,4157.770371323203,2647.2192662723755,0.8176570374022784,-4.2448671859390375e-13,4183.278397659551,2653.5514811653816,0.8153548472532253,-0.05563865805391188,3418.414939412466
57,0.4,1e-05,4157.770310430235,2647.221819712026,0.8176570427451724,-3.229377183027897e-13,4183.280553958621,2653.5559111911225,0.8153546593995608,-0.05548579545683907,3418.4182325748716
7,0.7000000000000001,1.4251026703029993e-05,4157.770277250105,2647.2235281965086,0.8176570456562848,-4.695968357919397e-13,4183.282084084834,2653.5589414446144,0.8153545259588653,-0.05536182571823112,3418.4205127647247
29,0.8,2.0309176209047348e-05,4157.770273590334,2647.2237426286365,0.8176570459773684,-2.7438854130399156e-13,4183.282280143443,2653.5593249376643,0.8153545088474468,-0.05534391321853871,3418.4208025405537
48,0.6,1e-05,4157.770272345066,2647.2238150382964,0.8176570460866173,-2.3755384470428242e-14,4183.282347331364,2653.5594544572577,0.8153545029874177,-0.055340163646733664,3418.4209008943108
60,0.6,0.5878016072274912,4280.7227694320345,2657.9613289705876,0.8067130983155273,-8.706774467995544e-13,4310.520966421334,2665.750781044884,0.8039380396465565,0.012166877701959677,3488.1358737331093
6,0.30000000000000004,0.41246263829013563,4315.633486445728,2673.1698720344116,0.8035475811145091,-5.348409455454143e-13,4346.042498775306,2681.2275795529604,0.8006907063093169,0.0258899578077596,3513.635039164133
56,0.5,0.5878016072274912,4319.115312643039,2674.7754621065083,0.8032304576384297,-3.4699110327641575e-13,4349.580354113323,2682.856037090838,0.8003658250706458,0.02715471239716649,3516.2181956020804
4,0.6,1.1937766417144382,4435.469426847986,2734.8642565018445,0.7924858788393321,-6.381525823585502e-13,4467.484251241212,2743.551684862384,0.7893877478782643,0.06633853017228208,3605.517968051798
18,0.4,1.1937766417144382,4570.944088932397,2814.8309133627204,0.779615763044349,-5.582807117672104e-13,4604.242457831187,2824.3737580471716,0.7762867290688751,0.10448521840616998,3714.308107939179
